iter	Passed	Remaining
4772	621987	29581
4773	622119	29450
4774	622238	29320
4775	622359	29189
4776	622475	29058
4777	622609	28928
4778	622721	28797
4779	622847	28666
4780	622979	28536
4781	623102	28405
4782	623229	28275
4783	623357	28144
4784	623490	28014
4785	623634	27885
4786	623755	27754
4787	623861	27622
4788	624000	27493
4789	624110	27361
4790	624263	27232
4791	624379	27101
4792	624519	26971
4793	624650	26841
4794	624776	26710
4795	624887	26579
4796	625034	26450
4797	625154	26319
4798	625270	26188
4799	625375	26057
4800	625493	25926
4801	625586	25794
4802	625689	25663
4803	625815	25532
4804	625930	25401
4805	626056	25271
4806	626180	25141
4807	626301	25010
4808	626429	24880
4809	626563	24749
4810	626696	24619
4811	626849	24490
4812	626958	24359
4813	627073	24228
4814	627197	24097
4815	627313	23967
4816	627437	23836
4817	627549	23705
4818	627696	23576
4819	627838	23446
4820	627949	23315
4821	628073	23184
4822	628205	23054
4823	628327	22924
4824	628461	22793
4825	628589	22663
4826	628738	22534
4827	628855	22403
4828	628991	22273
4829	629145	22143
4830	629268	22013
4831	629398	21883
4832	629507	21752
4833	629603	21620
4834	629726	21490
4835	629850	21359
4836	630005	21230
4837	630126	21099
4838	630213	20968
4839	630343	20837
4840	630472	20707
4841	630604	20577
4842	630746	20447
4843	630874	20317
4844	631005	20186
4845	631128	20056
4846	631259	19926
4847	631410	19796
4848	631530	19666
4849	631646	19535
4850	631727	19403
4851	631860	19273
4852	631997	19143
4853	632137	19013
4854	632261	18883
4855	632387	18752
4856	632508	18622
4857	632643	18492
4858	632774	18362
4859	632888	18231
4860	633009	18100
4861	633123	17970
4862	633240	17839
4863	633361	17709
4864	633506	17579
4865	633617	17448
4866	633745	17318
4867	633875	17188
4868	634002	17057
4869	634141	16927
4870	634256	16797
4871	634397	16667
4872	634519	16536
4873	634639	16406
4874	634738	16275
4875	634851	16144
4876	635042	16016
4877	635149	15885
4878	635292	15755
4879	635420	15625
4880	635539	15494
4881	635667	15364
4882	635803	15234
4883	635892	15103
4884	636048	14973
4885	636197	14843
4886	636293	14712
4887	636419	14582
4888	636523	14451
4889	636670	14321
4890	636779	14191
4891	636903	14060
4892	637003	13929
4893	637115	13799
4894	637242	13669
4895	637333	13538
4896	637463	13407
4897	637590	13277
4898	637727	13147
4899	637851	13017
4900	637967	12886
4901	638087	12756
4902	638087	12756
4903	638221	12496
4904	638315	12365
4905	638458	12235
4906	638580	12105
4907	638687	11974
4908	638803	11844
4909	638951	11714
4910	639069	11583
4911	639209	11453
4912	639361	11324
4913	639494	11194
4914	639623	11063
4915	639750	10933
4916	639879	10803
4917	640013	10673
4918	640183	10543
4919	640310	10413
4920	640430	10283
4921	640564	10153
4922	640697	10023
4923	640809	9892
4924	640941	9762
4925	641083	9632
4926	641201	9502
4927	641306	9371
4928	641450	9241
4929	641570	9111
4930	641674	8980
4931	641802	8850
4932	641967	8720
4933	642065	8590
4934	642204	8460
4935	642343	8330
4936	642434	8199
4937	642557	8069
4938	642678	7939
4939	642795	7808
4940	642895	7678
4941	643018	7548
4942	643146	7417
4943	643287	7287
4944	643373	7157
4945	643495	7027
4946	643613	6896
4947	643733	6766
4948	643847	6636
4949	643980	6506
4950	644086	6375
4951	644219	6245
4952	644352	6115
4953	644457	5985
4954	644581	5855
4955	644686	5724
4956	644802	5594
4957	644933	5464
4958	645060	5334
4959	645177	5204
4960	645313	5074
4961	645427	4943
4962	645542	4813
4963	645666	4683
4964	645792	4553
4965	645896	4423
4966	646031	4292
4967	646153	4162
4968	646259	4032
4969	646384	3902
4970	646521	3772
4971	646626	3642
4972	646746	3512
4973	646874	3382
4974	647000	3251
4975	647124	3121
4976	647233	2991
4977	647362	2861
4978	647490	2731
4979	647612	2601
4980	647742	2471
4981	647870	2341
4982	647990	2211
4983	648118	2081
4984	648234	1950
4985	648663	1821
4986	649082	1692
4987	649515	1562
4988	649921	1433
4989	650318	1303
4990	650732	1173
4991	651154	1043
4992	651610	913
4993	652063	783
4994	652436	653
4995	652967	522
4996	653379	392
4997	653848	261
4998	654313	130
4999	654791	0
