iter	Logloss
4103	0.06348365523
4104	0.06346303304
4105	0.06345091133
4106	0.06344223732
4107	0.06343263689
4108	0.0634123396
4109	0.06340041189
4110	0.06339283422
4111	0.06336842108
4112	0.0633667418
4113	0.0633487292
4114	0.0633399232
4115	0.06332872278
4116	0.06332058667
4117	0.06330851103
4118	0.06329377094
4119	0.06328206952
4120	0.0632616766
4121	0.06324904395
4122	0.06323923395
4123	0.0632339243
4124	0.06321988746
4125	0.06320986818
4126	0.06320201622
4127	0.06319745066
4128	0.06317406027
4129	0.06314962875
4130	0.06314691469
4131	0.06313207933
4132	0.06311495938
4133	0.06311012165
4134	0.06309291385
4135	0.06308636964
4136	0.06308260907
4137	0.06307488267
4138	0.06306340749
4139	0.06304879795
4140	0.06304753847
4141	0.06301995584
4142	0.06301110387
4143	0.06299265145
4144	0.06296800088
4145	0.06294245917
4146	0.06291483949
4147	0.06290977972
4148	0.06289503145
4149	0.06287738137
4150	0.06286398096
4151	0.06286187845
4152	0.06285671731
4153	0.06284264689
4154	0.06283842277
4155	0.06282433619
4156	0.06281062924
4157	0.06278614715
4158	0.06277569469
4159	0.06277256259
4160	0.06276980703
4161	0.0627603986
4162	0.06273619145
4163	0.06271822237
4164	0.06270560267
4165	0.06268370848
4166	0.06268100995
4167	0.06267296587
4168	0.06265339623
4169	0.06264806207
4170	0.06263988344
4171	0.06263714184
4172	0.06262769044
4173	0.06260865265
4174	0.06259773084
4175	0.0625919966
4176	0.06258482737
4177	0.06257129571
4178	0.06255025764
4179	0.06252188092
4180	0.06249699099
4181	0.0624912589
4182	0.06248788095
4183	0.06247405125
4184	0.06246615203
4185	0.06245427735
4186	0.06243190808
4187	0.06242986743
4188	0.06242188022
4189	0.06241640575
4190	0.0624039017
4191	0.06238805415
4192	0.06237468861
4193	0.06235090118
4194	0.06234311241
4195	0.06233169853
4196	0.06232495052
4197	0.06231630162
4198	0.06230335248
4199	0.06229861585
4200	0.06229109596
4201	0.06227744315
4202	0.06226590369
4203	0.06226059704
4204	0.06224822797
4205	0.06223139232
4206	0.06220952105
4207	0.06220328927
4208	0.0621955182
4209	0.06219335875
4210	0.06219272663
4211	0.06218074993
4212	0.06215524086
4213	0.06214349928
4214	0.06211544062
4215	0.06210660563
4216	0.0620993357
4217	0.0620908193
4218	0.06205513202
4219	0.06203564321
4220	0.06201579469
4221	0.0619839098
4222	0.06197823976
4223	0.06196241557
4224	0.06195514615
4225	0.06193297487
4226	0.06192112218
4227	0.06189930884
4228	0.06186887243
4229	0.06185687353
4230	0.0618417364
4231	0.061821674
4232	0.06180996533
4233	0.06180382126
4234	0.06179361913
4235	0.06178535229
4236	0.0617720652
4237	0.06174271582
4238	0.0617319355
4239	0.06171274797
4240	0.06170286643
4241	0.06170114784
4242	0.06169567683
4243	0.0616820484
4244	0.061671586
4245	0.06165740481
4246	0.06165133574
4247	0.06164703337
4248	0.06161342891
4249	0.06160583551
4250	0.06159459513
4251	0.06158807541
4252	0.06157301131
4253	0.06156637398
4254	0.06155352775
4255	0.06154523538
4256	0.06154314284
4257	0.06153521867
4258	0.06152274678
4259	0.06151123001
4260	0.06148383922
4261	0.06147172995
4262	0.06146857144
4263	0.06145950961
4264	0.06145164263
4265	0.06142206169
4266	0.06141265482
4267	0.06137876076
4268	0.06137614546
4269	0.0613652343
4270	0.06133444698
4271	0.06130532926
4272	0.06130247537
4273	0.06129326818
4274	0.06126829025
4275	0.06124734653
4276	0.06123963501
4277	0.06122508338
4278	0.06122196781
4279	0.0612183428
4280	0.06121072747
4281	0.06119478322
4282	0.06118025957
4283	0.06116534822
4284	0.06116163062
4285	0.06115890367
4286	0.06115541787
4287	0.06114478654
4288	0.06114427156
4289	0.06113894812
4290	0.06111703245
4291	0.06110710919
4292	0.06109601536
4293	0.06108162657
4294	0.06106826718
4295	0.06105042896
4296	0.06104091048
4297	0.06103174531
4298	0.06101838145
4299	0.06101111848
4300	0.06100312984
4301	0.06099180817
4302	0.06097120988
4303	0.06096159457
4304	0.06095303207
4305	0.06093813888
4306	0.06092147159
4307	0.06086833142
4308	0.06085872141
4309	0.0608565056
4310	0.06084027554
4311	0.06082875208
4312	0.06082007564
4313	0.06080836835
4314	0.06079479593
4315	0.06077555769
4316	0.06075977859
4317	0.06075176887
4318	0.06074339541
4319	0.06072745711
4320	0.06069041986
4321	0.06067187407
4322	0.06067136388
4323	0.06064873482
4324	0.0606237396
4325	0.06061153587
4326	0.06060444971
4327	0.06058216833
4328	0.06056835139
4329	0.06056067605
4330	0.06054575318
4331	0.06054096746
4332	0.06053500747
4333	0.06052917832
4334	0.06051352459
4335	0.06050922921
4336	0.06050496514
4337	0.0604720116
4338	0.06045384048
4339	0.06044198567
4340	0.06042248006
4341	0.06040885767
4342	0.06039667888
4343	0.06037700482
4344	0.06036930376
4345	0.06035254286
4346	0.06032488111
4347	0.06030508703
4348	0.06028742359
4349	0.06027442876
4350	0.06026495944
4351	0.06025989573
4352	0.06024370065
4353	0.0602361974
4354	0.06022715293
4355	0.0602076034
4356	0.06020045238
4357	0.06019165993
4358	0.06018501289
4359	0.06016408788
4360	0.06013700315
4361	0.0601216492
4362	0.06011624055
4363	0.06009755617
4364	0.06007815847
4365	0.06007398965
4366	0.06006788149
4367	0.06005893902
4368	0.06002986785
4369	0.06001761825
4370	0.06000046939
4371	0.05998759028
4372	0.05998477283
4373	0.05998059917
4374	0.05996645407
4375	0.05994410484
4376	0.05993540798
4377	0.05992818548
4378	0.05991487356
4379	0.05989555792
4380	0.05988140488
4381	0.05986880816
4382	0.05985672607
4383	0.05984337752
4384	0.05983293078
4385	0.0598187587
4386	0.05979488042
4387	0.05978051856
4388	0.05977072455
4389	0.05976409094
4390	0.05975350959
4391	0.05972049544
4392	0.05969843815
4393	0.05968492517
4394	0.05967255019
4395	0.05966379577
4396	0.05964561288
4397	0.05961000606
4398	0.05960302067
4399	0.05959036052
4400	0.05957758611
4401	0.05957063267
4402	0.05955162534
4403	0.05953633501
4404	0.0595291924
4405	0.05951761064
4406	0.05950361027
4407	0.05948873994
4408	0.05947299695
4409	0.05946635807
4410	0.05944299043
4411	0.05943894399
4412	0.05942108357
4413	0.05940918606
4414	0.05940057248
4415	0.05937546678
4416	0.0593575176
4417	0.05934980724
4418	0.05934327564
4419	0.05933403349
4420	0.05932765884
4421	0.05932196664
4422	0.05931514827
4423	0.05930695753
4424	0.05930134382
4425	0.05927049336
4426	0.05926096086
4427	0.05925930231
4428	0.0592556818
4429	0.05924187185
4430	0.05922787615
4431	0.05922148362
4432	0.05921352747
4433	0.0592030443
4434	0.05917970351
4435	0.0591708344
4436	0.05915668388
4437	0.05913987496
4438	0.05912842681
4439	0.05912666919
4440	0.05911475722
4441	0.05910055637
4442	0.05909091408
4443	0.05908048829
4444	0.05906265558
4445	0.05905425392
4446	0.05904467144
4447	0.05903191074
4448	0.0589993629
4449	0.05899541754
4450	0.05898830822
4451	0.05897641562
4452	0.05897212979
4453	0.05895555257
4454	0.05893505637
4455	0.05892692744
4456	0.05891539741
4457	0.05891539338
4458	0.05890894508
4459	0.05889194538
4460	0.05886806001
4461	0.05885488895
4462	0.05884560342
4463	0.05882971054
4464	0.05881307292
4465	0.05880186218
4466	0.05879089172
4467	0.0587806582
4468	0.05876380606
4469	0.05875286689
4470	0.05874821362
4471	0.05874097213
4472	0.05873009157
4473	0.05872263317
4474	0.05871238073
4475	0.05868532932
4476	0.05867991997
4477	0.05866430951
4478	0.05864967392
4479	0.05863294293
4480	0.05860623642
4481	0.05859751286
4482	0.05857249848
4483	0.05854911658
4484	0.0585352942
4485	0.05851879107
4486	0.05851110607
4487	0.05850072662
4488	0.0584930112
4489	0.05847809666
4490	0.05846246622
4491	0.05844081262
4492	0.05843670659
4493	0.05842593913
4494	0.0584222087
4495	0.05842150745
4496	0.05839927397
4497	0.0583915828
4498	0.05837052475
4499	0.0583602602
4500	0.05834176065
4501	0.05833526322
4502	0.05832572584
4503	0.05831523193
4504	0.05831001518
4505	0.05829046316
4506	0.05828131794
4507	0.05826814066
4508	0.05825015739
4509	0.05823833462
4510	0.05823467772
4511	0.05822706392
4512	0.05821353476
4513	0.05821223756
4514	0.05819181958
4515	0.05817532599
4516	0.05815974854
4517	0.05815775815
4518	0.05813601751
4519	0.05812676461
4520	0.05812290018
4521	0.05810391683
4522	0.05808993483
4523	0.05808517604
4524	0.05807408523
4525	0.05806500501
4526	0.05805268352
4527	0.05804646925
4528	0.05803078918
4529	0.05802170584
4530	0.05801705731
4531	0.0580170569
4532	0.05801450515
4533	0.05801026616
4534	0.05800462152
4535	0.05799904747
4536	0.05799469549
4537	0.05796615734
4538	0.05796097193
4539	0.05794827159
4540	0.05794400943
4541	0.05792843321
4542	0.05791455116
4543	0.05791180671
4544	0.0578838879
4545	0.05787930895
4546	0.05787566262
4547	0.05787025164
4548	0.0578574072
4549	0.05784950892
4550	0.05783310938
4551	0.05782848402
4552	0.05781650251
4553	0.05780251959
4554	0.0577929541
4555	0.05776887342
4556	0.05775572076
4557	0.05775247417
4558	0.05773567237
4559	0.05772174945
4560	0.05771866419
4561	0.05771058993
4562	0.05769338322
4563	0.05769182457
4564	0.05768327552
4565	0.05767013261
4566	0.05766430256
4567	0.05765889765
4568	0.05765610254
4569	0.05763604603
4570	0.05763065677
4571	0.05762144441
4572	0.05760928252
4573	0.05760122077
4574	0.05758937518
4575	0.0575685653
4576	0.05755750422
4577	0.05754939056
4578	0.05754339614
4579	0.05753455502
4580	0.05752551082
4581	0.05751079013
4582	0.05748889257
4583	0.05746214352
4584	0.05744994579
4585	0.05743571497
4586	0.05740897625
4587	0.05739856259
4588	0.05738869645
4589	0.05738387331
4590	0.05735729465
4591	0.05733147767
4592	0.05732096739
4593	0.05731891081
4594	0.05730227674
4595	0.05728221427
4596	0.05727669261
4597	0.05725974438
4598	0.05724657703
4599	0.05722763052
4600	0.05720482072
4601	0.05719757936
4602	0.05717799793
4603	0.05715394797
4604	0.05714732153
4605	0.05714045109
4606	0.05713743412
4607	0.05710539071
4608	0.05709410385
4609	0.05708386437
4610	0.05707335072
4611	0.05706886406
4612	0.05706272414
4613	0.05705615962
4614	0.05703773204
4615	0.05703218904
4616	0.05702029786
4617	0.05699500612
4618	0.0569938148
4619	0.05698017218
4620	0.05695950601
4621	0.05695698532
4622	0.05693875336
4623	0.05693618073
4624	0.05693420909
4625	0.05692710899
4626	0.05691176653
4627	0.05690602847
4628	0.05688502828
4629	0.05687874751
4630	0.05687505112
4631	0.056864154
4632	0.05685981858
4633	0.05684701745
4634	0.05684060936
4635	0.05683061987
4636	0.05681542237
4637	0.05679602776
4638	0.05677225255
4639	0.05675036673
4640	0.05671948305
4641	0.05670968287
4642	0.05669660184
4643	0.05668582365
4644	0.05667119363
4645	0.0566594508
4646	0.05665102608
4647	0.05663744059
4648	0.05660888785
4649	0.05659278504
4650	0.05657384144
4651	0.05656748143
4652	0.05656078522
4653	0.05654996327
4654	0.05654176229
4655	0.05653054924
4656	0.05652261864
4657	0.05650675175
4658	0.05649537433
4659	0.05649019753
4660	0.05648451305
4661	0.05647962948
4662	0.05647441008
4663	0.05646798528
4664	0.05645606235
4665	0.05644460667
4666	0.05642700078
4667	0.05642193395
4668	0.05640608521
4669	0.05639478846
4670	0.05637387554
4671	0.05636661317
4672	0.05635316975
4673	0.05633961264
4674	0.05631679758
4675	0.05631160128
4676	0.05630471468
4677	0.05629377221
4678	0.05629074529
4679	0.05627274751
4680	0.05626896816
4681	0.05626451439
4682	0.0562488284
4683	0.05623707016
4684	0.05622393057
4685	0.05620823056
4686	0.0562079729
4687	0.05618891752
4688	0.05616917106
4689	0.05616051842
4690	0.05615238783
4691	0.05613775905
4692	0.05612904535
4693	0.05612292753
4694	0.05611293939
4695	0.05607766601
4696	0.05607091917
4697	0.05606432956
4698	0.05603839223
4699	0.05603103086
4700	0.05602158625
4701	0.05601873942
4702	0.05601565778
4703	0.05601151017
4704	0.0559990011
4705	0.05597820972
4706	0.05596308823
4707	0.05595402939
4708	0.05594354388
4709	0.05592617369
4710	0.0559151978
4711	0.05591238246
4712	0.05589760519
4713	0.05587725938
4714	0.05587172627
4715	0.05586619199
4716	0.05585610056
4717	0.05583619548
4718	0.05582941973
4719	0.05582298695
4720	0.05581511661
4721	0.05580901494
4722	0.05580020508
4723	0.05579705224
4724	0.05578650627
4725	0.05577873969
4726	0.05576885907
4727	0.05576284691
4728	0.05575096575
4729	0.05572923965
4730	0.05571700659
4731	0.05571219
4732	0.05570208394
4733	0.05569697701
4734	0.05567955658
4735	0.05566424613
4736	0.05565482044
4737	0.05565231351
4738	0.05563764094
4739	0.05562798306
4740	0.05562681329
4741	0.05559946457
4742	0.05559479832
4743	0.05557887142
4744	0.0555766079
4745	0.05556962103
4746	0.05555810959
4747	0.05554885189
4748	0.05553905994
4749	0.05552533872
4750	0.05550510573
4751	0.05549296636
4752	0.05547833371
4753	0.05547007341
4754	0.05545527367
4755	0.0554531315
4756	0.05543925154
4757	0.05543079765
4758	0.0554084745
4759	0.05539984406
4760	0.05537191626
4761	0.05536082855
4762	0.05534987219
4763	0.05534218789
4764	0.05532440678
4765	0.05530833138
4766	0.05529391546
4767	0.0552832576
4768	0.0552640261
4769	0.05526028968
4770	0.05524829468
4771	0.05524137291
4772	0.05522038442
4773	0.05520416466
4774	0.05520028136
4775	0.05519876405
4776	0.05519193419
4777	0.05516813173
4778	0.05516158216
4779	0.05515253561
4780	0.05514009584
4781	0.05513351239
4782	0.05512672797
4783	0.05511249821
4784	0.05510619511
4785	0.05510090293
4786	0.05508276441
4787	0.05507663976
4788	0.05506533528
4789	0.05506025107
4790	0.05504917647
4791	0.05503925489
4792	0.05501999041
4793	0.05501585523
4794	0.05499467576
4795	0.05498456045
4796	0.05496652226
4797	0.05495430009
4798	0.05494613471
4799	0.05492362429
4800	0.05490577165
4801	0.05488272196
4802	0.05486912376
4803	0.05484619806
4804	0.05484449367
4805	0.05482861175
4806	0.05481794106
4807	0.05480955213
4808	0.05479924998
4809	0.0547991318
4810	0.05478580232
4811	0.05478239655
4812	0.05477449041
4813	0.05476917043
4814	0.05476547584
4815	0.05475550827
4816	0.05474310549
4817	0.05473701079
4818	0.05473298701
4819	0.05472750924
4820	0.05470791208
4821	0.05469815111
4822	0.05468542897
4823	0.05467430448
4824	0.05465574521
4825	0.05463502965
4826	0.05462174432
4827	0.05460373826
4828	0.05458195156
4829	0.05457579311
4830	0.05456446067
4831	0.05455882367
4832	0.05454458673
4833	0.05454009259
4834	0.05452638672
4835	0.05451475557
4836	0.05450283954
4837	0.05448484819
4838	0.0544773189
4839	0.05444589352
4840	0.0544366157
4841	0.05442132786
4842	0.05441135496
4843	0.05440422912
4844	0.05439109403
4845	0.05438699982
4846	0.05435837594
4847	0.05434842963
4848	0.05433537553
4849	0.05431071826
4850	0.05431026274
4851	0.05430242631
4852	0.05429681284
4853	0.05429541695
4854	0.05428761928
4855	0.05427950187
4856	0.05427648832
4857	0.05427047893
4858	0.05426698112
4859	0.05425995497
4860	0.05424488877
4861	0.05421688628
4862	0.05420834766
4863	0.05419355583
4864	0.05418367564
4865	0.05418069071
4866	0.05416398224
4867	0.05415978196
4868	0.05414198485
4869	0.05412570133
4870	0.0541220684
4871	0.05411161572
4872	0.05409925705
4873	0.05408777804
4874	0.05408087941
4875	0.05407170205
4876	0.05406736233
4877	0.05405777487
4878	0.05404363119
4879	0.05403393531
4880	0.05402360766
4881	0.05400793352
4882	0.05399880828
4883	0.05398788197
4884	0.05398313628
4885	0.05396510972
4886	0.05396295314
4887	0.05396035912
4888	0.0539508768
4889	0.05393565724
4890	0.05392813052
4891	0.05391332715
4892	0.05388812807
4893	0.05386571557
4894	0.05385153827
4895	0.05384504555
4896	0.05384020507
4897	0.05383723528
4898	0.05382554858
4899	0.0538149749
4900	0.05380338673
4901	0.0537833613
4902	0.05376936322
4903	0.05375735753
4904	0.05375089611
4905	0.05373752399
4906	0.05372962064
4907	0.05371628068
4908	0.05370914404
4909	0.05370112012
4910	0.0536986116
4911	0.05368602059
4912	0.05367731498
4913	0.05367010122
4914	0.05366061287
4915	0.0536435492
4916	0.05363616761
4917	0.05362397419
4918	0.05361886513
4919	0.05361446722
4920	0.05360924308
4921	0.05359714833
4922	0.05357396972
4923	0.05356997233
4924	0.05356449293
4925	0.05355716427
4926	0.05354131847
4927	0.05353232557
4928	0.05352225852
4929	0.05351485276
4930	0.05350697891
4931	0.05348350065
4932	0.05346753494
4933	0.05345254211
4934	0.05344930208
4935	0.05344381802
4936	0.05342372842
4937	0.05342126383
4938	0.05341299947
4939	0.05339984948
4940	0.05339487166
4941	0.05339213509
4942	0.05338645245
4943	0.05337655748
4944	0.05335830788
4945	0.05334027086
4946	0.05333492922
4947	0.05332358803
4948	0.05331206941
4949	0.05330376957
4950	0.05329582615
4951	0.05328257133
4952	0.05326956704
4953	0.0532474149
4954	0.05322635076
4955	0.05319234801
4956	0.05318450575
4957	0.05317331436
4958	0.05316886698
4959	0.05314525913
4960	0.05312896478
4961	0.05311490956
4962	0.05310245361
4963	0.05309703209
4964	0.05308513063
4965	0.05308366016
4966	0.05308092495
4967	0.05307114759
4968	0.05306599416
4969	0.05305659358
4970	0.0530480577
4971	0.05304507044
4972	0.05302989787
4973	0.05302327471
4974	0.05300942448
4975	0.05299741608
4976	0.05298461721
4977	0.05297382182
4978	0.05296902626
4979	0.05296176239
4980	0.05295261222
4981	0.05293388637
4982	0.05291557008
4983	0.05291050375
4984	0.05289387928
4985	0.05287911266
4986	0.05287622476
4987	0.05284968944
4988	0.05283209266
4989	0.05282795257
4990	0.05282140422
4991	0.05281758121
4992	0.05280929897
4993	0.05278772788
4994	0.05278484106
4995	0.05277263553
4996	0.0527697596
4997	0.05276227522
4998	0.05275580466
4999	0.05273445237
